preco,condominio,iptu,bairro,cidade,estado,cep,metragem,quartos,banheiros,vagas,caracteristicas_imovel,caracteristicas_condominio
245900.0,0.0,0.0,Água Verde,Curitiba,PR,80620280,30,1,1,0,[],[]
1463630.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,129,3,5,2,[],[]
414838.0,0.0,0.0,Água Verde,Curitiba,PR,80610020,53,2,1,1,[],['Salão de festas']
720000.0,0.0,0.0,Água Verde,Curitiba,PR,80240030,120,2,2,2,"['Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Salão de festas', 'Condomínio fechado', 'Piscina', 'Academia']"
3000000.0,1500.0,0.0,Centro,Curitiba,PR,80250220,302,4,4,3,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
990000.0,600.0,0.0,Água Verde,Curitiba,PR,80620210,91,2,2,2,['Piscina'],"['Piscina', 'Segurança 24h']"
1150000.0,687.0,0.0,Portão,Curitiba,PR,80610280,105,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Segurança 24h', 'Condomínio fechado']"
634035.0,0.0,0.0,Água Verde,Curitiba,PR,80610020,74,2,1,1,[],['Salão de festas']
757150.0,0.0,0.0,Água Verde,Curitiba,PR,80620270,74,3,2,1,"['Churrasqueira', 'Área de serviço']",[]
450000.0,465.0,0.0,Portão,Curitiba,PR,80610290,75,3,2,1,"['Área de serviço', 'Churrasqueira', 'Academia']","['Academia', 'Elevador']"
245000.0,300.0,44.0,Água Verde,Curitiba,PR,80610020,33,1,1,0,['Mobiliado'],['Elevador']
739900.0,0.0,0.0,Água Verde,Curitiba,PR,80610030,75,3,2,1,"['Varanda', 'Churrasqueira']",['Elevador']
712900.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,77,2,1,2,['Academia'],"['Academia', 'Salão de festas']"
915283.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,89,3,2,0,[],[]
712900.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,77,2,2,1,[],['Salão de festas']
3134693.0,1.0,1.0,Água Verde,Curitiba,PR,80620120,226,4,4,3,"['Varanda', 'Academia', 'Área de serviço']","['Salão de festas', 'Academia', 'Elevador', 'Condomínio fechado']"
1708000.0,0.0,0.0,Portão,Curitiba,PR,80610270,138,3,4,3,[],[]
1980000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,146,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
1980000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,146,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
204500.0,0.0,0.0,Água Verde,Curitiba,PR,80610902,23,1,1,0,"['Ar condicionado', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Salão de festas']"
551659.0,0.0,0.0,Tarumã,Curitiba,PR,82590300,63,2,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador', 'Condomínio fechado']"
295000.0,592.0,572.0,Água Verde,Curitiba,PR,80240031,80,3,3,0,['Área de serviço'],[]
330630.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,66,2,1,1,[],['Elevador']
599000.0,889.0,0.0,Água Verde,Curitiba,PR,80240060,94,3,3,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Segurança 24h']
240000.0,350.0,0.0,Água Verde,Curitiba,PR,80610030,48,2,1,1,[],[]
1190000.0,2000.0,4000.0,Batel,Curitiba,PR,80250070,197,4,4,2,[],['Elevador']
2200000.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,189,4,4,3,"['Varanda', 'Mobiliado', 'Piscina']","['Piscina', 'Elevador']"
1992000.0,0.0,0.0,Portão,Curitiba,PR,80610270,155,3,5,2,[],[]
2100000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,157,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
2190000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,146,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
295900.0,0.0,0.0,Água Verde,Curitiba,PR,80610030,38,1,2,0,[],['Elevador']
2025000.0,0.0,0.0,Portão,Curitiba,PR,80610270,155,3,5,2,[],[]
2140000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,157,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
1250000.0,1185.0,520.0,Água Verde,Curitiba,PR,80240100,252,4,5,2,['Área de serviço'],[]
759000.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,77,2,2,2,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
2039857.0,0.0,0.0,Água Verde,Curitiba,PR,80240130,153,3,5,3,"['Churrasqueira', 'Área de serviço']",['Elevador']
250000.0,410.0,384.0,Rebouças,Curitiba,PR,80230070,18,1,1,0,[],"['Salão de festas', 'Portão eletrônico', 'Elevador']"
1265285.0,0.0,0.0,Ahú,Curitiba,PR,80540210,104,3,2,2,"['Armários no quarto', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Piscina', 'Elevador']"
2687000.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,116,3,3,3,"['Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Segurança 24h']"
540000.0,900.0,90.0,Água Verde,Curitiba,PR,80240170,110,2,2,1,"['Varanda', 'Área de serviço']",['Elevador']
250000.0,297.0,49.0,Água Verde,Curitiba,PR,80610040,59,2,1,1,['Área de serviço'],[]
984300.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,106,3,2,2,['Academia'],"['Academia', 'Salão de festas']"
1300000.0,768.0,0.0,Vila Izabel,Curitiba,PR,80320000,126,4,3,2,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Academia', 'Segurança 24h', 'Condomínio fechado']"
275000.0,300.0,0.0,Água Verde,Curitiba,PR,80620120,52,2,1,1,[],[]
1626352.0,0.0,0.0,Portão,Curitiba,PR,80610270,138,3,5,0,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
1890802.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,121,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Segurança 24h']"
1850000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,146,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
260000.0,350.0,50.0,Santa Quitéria,Curitiba,PR,80330180,50,2,1,1,"['Mobiliado', 'Churrasqueira', 'Área de serviço']",['Condomínio fechado']
1290000.0,0.0,0.0,Água Verde,Curitiba,PR,80250100,240,4,4,3,[],"['Salão de festas', 'Elevador']"
966447.0,780.0,0.0,Água Verde,Curitiba,PR,80620210,91,2,1,2,"['Varanda', 'Academia', 'Área de serviço']","['Academia', 'Condomínio fechado']"
4798600.0,0.0,0.0,Água Verde,Curitiba,PR,80240110,575,4,4,5,"['Piscina', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
341330.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,41,2,1,1,['Varanda'],['Elevador']
990000.0,1307.0,328.0,Água Verde,Curitiba,PR,80240290,168,4,5,2,['Varanda'],[]
1950000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,157,3,4,3,"['Varanda', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
2896031.0,0.0,0.0,Água Verde,Curitiba,PR,80620120,226,3,3,2,[],[]
3500.0,600.0,200.0,Água Verde,Curitiba,PR,80250100,170,3,4,2,"['Varanda', 'Mobiliado', 'Churrasqueira']",[]
984300.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,191,3,2,2,[],[]
2800000.0,1980.0,1399.0,Água Verde,Curitiba,PR,80250100,636,5,6,4,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
2590000.0,1.0,1.0,Água Verde,Curitiba,PR,80240090,309,5,6,3,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
420000.0,550.0,0.0,Água Verde,Curitiba,PR,80610010,159,2,2,1,[],[]
415000.0,425.0,0.0,Portão,Curitiba,PR,80610280,63,2,3,0,[],[]
335000.0,510.0,54.0,Água Verde,Curitiba,PR,80240060,50,2,1,1,[],[]
288000.0,320.0,0.0,Água Verde,Curitiba,PR,80250100,54,2,1,1,[],[]
3200000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,239,4,5,4,['Piscina'],"['Piscina', 'Elevador']"
420000.0,402.0,67.0,Portão,Curitiba,PR,80610280,63,2,1,1,"['Piscina', 'Churrasqueira']","['Piscina', 'Elevador']"
385000.0,1500.0,0.0,Água Verde,Curitiba,PR,80250060,49,1,1,0,[],"['Elevador', 'Condomínio fechado']"
551660.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,64,2,1,1,"['Churrasqueira', 'Academia']","['Academia', 'Salão de festas']"
338000.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,28,1,1,0,"['Academia', 'Área de serviço']","['Academia', 'Elevador', 'Segurança 24h']"
3980000.0,2700.0,0.0,Água Verde,Curitiba,PR,80240050,542,5,6,4,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários no quarto']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
273000.0,0.0,0.0,Água Verde,Curitiba,PR,80620310,33,1,1,0,"['Churrasqueira', 'Área de serviço']","['Salão de festas', 'Portão eletrônico', 'Elevador', 'Condomínio fechado']"
234000.0,450.0,0.0,Água Verde,Curitiba,PR,80610020,56,2,1,1,[],[]
439900.0,350.0,700.0,Água Verde,Curitiba,PR,80610030,24,2,1,1,[],[]
1308300.0,0.0,0.0,Água Verde,Curitiba,PR,80250120,105,3,2,3,['Varanda'],[]
412900.0,0.0,0.0,Água Verde,Curitiba,PR,80620280,53,2,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",[]
2740931.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,116,3,2,3,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Segurança 24h']"
414837.0,0.0,0.0,Água Verde,Curitiba,PR,80610020,53,1,2,1,"['Varanda', 'Churrasqueira']",['Elevador']
650000.0,1100.0,100.0,Água Verde,Curitiba,PR,80240140,120,3,3,1,[],['Elevador']
570000.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,54,2,2,0,[],[]
519000.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,36,1,1,0,"['Ar condicionado', 'Mobiliado', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
529000.0,1.0,0.0,Água Verde,Curitiba,PR,80240020,36,1,1,0,"['Varanda', 'Ar condicionado', 'Academia', 'Área de serviço']","['Academia', 'Elevador', 'Segurança 24h']"
395000.0,1.0,0.0,Água Verde,Curitiba,PR,80240020,28,1,1,0,"['Varanda', 'Ar condicionado', 'Academia', 'Área de serviço']","['Academia', 'Elevador', 'Segurança 24h']"
431900.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,59,2,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",[]
3246760.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,208,3,3,3,[],[]
470000.0,333.0,993.0,Água Verde,Curitiba,PR,80620400,95,3,3,1,['Área de serviço'],[]
6299900.0,550.0,0.0,Água Verde,Curitiba,PR,80240110,571,5,6,5,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
1750000.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,188,4,2,3,[],['Segurança 24h']
999651.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,88,2,1,2,['Academia'],"['Academia', 'Salão de festas']"
1047900.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,106,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
1380000.0,0.0,0.0,Batel,Curitiba,PR,80240010,287,4,5,3,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
520900.0,0.0,0.0,Vila Izabel,Curitiba,PR,80620010,103,2,1,0,['Academia'],['Academia']
1850000.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,158,4,4,3,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
1600000.0,2500.0,4986.0,Água Verde,Curitiba,PR,80240110,284,4,3,3,"['Armários no quarto', 'Porteiro 24h']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
545000.0,400.0,0.0,Vila Izabel,Curitiba,PR,80240041,65,2,1,1,[],[]
551660.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,64,2,1,1,['Academia'],"['Academia', 'Salão de festas']"
608331.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,64,2,1,2,['Academia'],"['Academia', 'Salão de festas']"
915283.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,90,3,1,2,['Academia'],"['Academia', 'Salão de festas']"
3900000.0,2000.0,0.0,Seminário,Curitiba,PR,80240021,330,4,5,4,['Academia'],"['Academia', 'Segurança 24h', 'Condomínio fechado']"
1433250.0,111.0,0.0,Água Verde,Curitiba,PR,80620230,151,4,3,2,"['Varanda', 'Churrasqueira', 'Academia']","['Academia', 'Elevador']"
431205.0,0.0,0.0,Rebouças,Curitiba,PR,80230000,45,2,2,0,[],[]
545000.0,0.0,0.0,Vila Izabel,Curitiba,PR,80240041,63,2,1,1,['Churrasqueira'],"['Salão de festas', 'Elevador']"
1463630.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,130,3,2,2,[],['Salão de festas']
272900.0,0.0,0.0,Água Verde,Curitiba,PR,80610030,38,1,2,0,[],[]
1296200.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,347,2,2,2,[],[]
551660.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,63,2,2,0,[],[]
239000.0,450.0,0.0,Água Verde,Curitiba,PR,80610020,42,2,1,0,[],[]
1400000.0,0.0,640.0,Água Verde,Curitiba,PR,80240110,284,4,3,3,['Área de serviço'],['Elevador']
390000.0,220.0,450.0,Água Verde,Curitiba,PR,80240040,94,3,1,1,['Área de serviço'],[]
1180000.0,111.0,0.0,Água Verde,Curitiba,PR,80620230,130,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Academia']",['Academia']
464900.0,0.0,0.0,Vila Izabel,Curitiba,PR,80620010,76,1,1,0,['Academia'],['Academia']
350000.0,0.0,0.0,Rebouças,Curitiba,PR,80215100,86,3,2,1,['Área de serviço'],[]
1265000.0,0.0,0.0,Água Verde,Curitiba,PR,80240210,171,4,1,1,['Churrasqueira'],['Condomínio fechado']
309900.0,300.0,800.0,Água Verde,Curitiba,PR,80620240,39,1,1,0,[],['Portão eletrônico']
927475.0,0.0,0.0,Água Verde,Curitiba,PR,80620210,91,2,2,2,[],[]
219000.0,330.0,0.0,Água Verde,Curitiba,PR,80610040,54,2,1,1,['Área de serviço'],[]
1590778.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,139,3,1,2,[],['Salão de festas']
1463630.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,130,3,2,2,[],['Salão de festas']
213000.0,0.0,0.0,Água Verde,Curitiba,PR,80620310,23,1,1,0,[],[]
595000.0,909.0,130.0,Água Verde,Curitiba,PR,80240100,119,3,2,1,[],[]
266700.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,19,1,1,0,[],['Elevador']
629410.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,104,2,1,1,['Academia'],['Academia']
1296200.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,99,2,2,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
3899990.0,0.0,0.0,Seminário,Curitiba,PR,80240021,330,4,6,4,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Academia']","['Segurança 24h', 'Academia', 'Elevador', 'Condomínio fechado']"
379000.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,76,3,2,0,"['Varanda', 'Área de serviço']",[]
1476250.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,151,4,3,2,[],['Salão de festas']
450000.0,502.0,55.0,Água Verde,Curitiba,PR,80610025,70,2,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
949900.0,700.0,157.0,Água Verde,Curitiba,PR,80620110,100,2,2,3,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
450000.0,450.0,0.0,Água Verde,Curitiba,PR,80620270,55,2,2,0,"['Varanda', 'Churrasqueira']",[]
420200.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,56,2,1,1,[],[]
3183000.0,0.0,0.0,Seminário,Curitiba,PR,80240021,198,3,4,3,[],[]
511910.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,34,2,1,1,"['Varanda', 'Piscina', 'Churrasqueira']","['Piscina', 'Elevador']"
295000.0,593.0,572.0,Água Verde,Curitiba,PR,80240030,80,3,3,0,[],[]
1250000.0,750.0,2000.0,Centro,Curitiba,PR,80250030,89,3,2,2,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
511900.0,0.0,0.0,Água Verde,Curitiba,PR,80610030,72,3,1,0,[],['Condomínio fechado']
310000.0,300.0,0.0,Água Verde,Curitiba,PR,80620100,60,2,1,1,[],[]
1946084.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,155,3,2,3,[],['Salão de festas']
536760.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,56,2,1,1,[],['Salão de festas']
1616125.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,138,3,4,2,['Varanda'],[]
830000.0,1162.0,1100.0,Água Verde,Curitiba,PR,80240020,91,3,3,2,"['Varanda', 'Ar condicionado', 'Porteiro 24h', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
280000.0,360.0,0.0,Água Verde,Curitiba,PR,80610000,67,3,2,1,['Varanda'],[]
935000.0,0.0,0.0,Água Verde,Curitiba,PR,80240290,168,4,5,2,"['Churrasqueira', 'Área de serviço']",[]
2200000.0,900.0,0.0,Água Verde,Curitiba,PR,80620240,188,4,4,3,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia']"
1080000.0,798.0,0.0,Água Verde,Curitiba,PR,80240110,122,3,2,2,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
295900.0,400.0,600.0,Água Verde,Curitiba,PR,80610030,48,1,1,0,[],[]
708375.0,0.0,0.0,Tarumã,Curitiba,PR,82590300,74,2,2,1,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador', 'Condomínio fechado']"
505098.0,0.0,0.0,Água Verde,Curitiba,PR,80620150,48,1,1,1,[],[]
1020000.0,0.0,0.0,Vila Izabel,Curitiba,PR,80320030,97,3,1,1,[],[]
3066964.0,0.0,0.0,Água Verde,Curitiba,PR,80620120,226,4,3,3,['Varanda'],[]
950000.0,0.0,0.0,Água Verde,Curitiba,PR,80240060,150,3,1,2,"['Mobiliado', 'Churrasqueira']",['Condomínio fechado']
1537000.0,1.0,1.0,Portão,Curitiba,PR,80610270,138,3,4,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
940921.0,0.0,0.0,Tarumã,Curitiba,PR,82590300,89,3,2,2,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador', 'Condomínio fechado']"
466170.0,0.0,0.0,Água Verde,Curitiba,PR,80620150,48,1,1,1,[],[]
1296200.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,249,3,1,2,['Academia'],"['Academia', 'Salão de festas']"
1100000.0,1731.0,0.0,Água Verde,Curitiba,PR,80240140,191,4,5,2,['Área de serviço'],['Salão de festas']
330000.0,300.0,500.0,Água Verde,Curitiba,PR,80620100,65,2,1,1,[],[]
1880000.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,158,4,3,3,[],[]
320000.0,350.0,0.0,Água Verde,Curitiba,PR,80240030,79,3,1,1,['Mobiliado'],"['Elevador', 'Condomínio fechado']"
918303.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,90,3,1,2,['Varanda'],[]
578562.0,0.0,0.0,Água Verde,Curitiba,PR,80620440,63,2,1,1,['Varanda'],[]
890000.0,0.0,0.0,Água Verde,Curitiba,PR,80250205,134,3,5,0,[],"['Salão de festas', 'Elevador']"
1296200.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,99,3,2,2,[],['Salão de festas']
1850000.0,800.0,0.0,Água Verde,Curitiba,PR,80620240,158,4,4,3,"['Varanda', 'Ar condicionado', 'Churrasqueira']",['Elevador']
844110.0,0.0,0.0,Água Verde,Curitiba,PR,80610000,156,2,2,1,['Academia'],['Academia']
1850000.0,0.0,0.0,Água Verde,Curitiba,PR,80620240,158,4,4,3,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
665000.0,300.0,1100.0,Água Verde,Curitiba,PR,80620440,80,2,2,2,"['Mobiliado', 'Porteiro 24h', 'Churrasqueira']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
2600.0,1070.0,87.0,Água Verde,Curitiba,PR,80620000,90,3,2,2,[],['Elevador']
350000.0,0.0,0.0,Água Verde,Curitiba,PR,80250060,43,1,1,0,[],['Condomínio fechado']
997000.0,0.0,0.0,Vila Izabel,Curitiba,PR,80320030,94,3,1,2,[],[]
379650.0,439.0,805.0,Água Verde,Curitiba,PR,80620070,88,3,2,1,[],[]
912000.0,0.0,0.0,Vila Izabel,Curitiba,PR,80320030,81,2,1,2,[],[]
250000.0,435.0,48.0,Água Verde,Curitiba,PR,80620230,42,2,1,1,[],['Condomínio fechado']
800000.0,1700.0,2238.0,Água Verde,Curitiba,PR,80250100,236,3,5,2,"['Churrasqueira', 'Área de serviço']",['Elevador']
1616125.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,139,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador']"
5100000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,309,4,4,4,[],['Elevador']
730000.0,730.0,1899.0,Água Verde,Curitiba,PR,80240020,106,2,4,2,"['Porteiro 24h', 'Churrasqueira', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
4228200.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,286,3,2,4,[],['Salão de festas']
2272000.0,0.0,0.0,Seminário,Curitiba,PR,80240021,150,3,4,3,[],[]
975000.0,0.0,0.0,Água Verde,Curitiba,PR,80620210,91,2,2,2,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Condomínio fechado']"
630000.0,580.0,0.0,Água Verde,Curitiba,PR,80620120,94,3,2,2,['Churrasqueira'],"['Salão de festas', 'Condomínio fechado']"
1463630.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,130,3,3,2,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
283200.0,0.0,0.0,Vila Izabel,Curitiba,PR,80620010,44,1,1,0,['Academia'],['Academia']
1518400.0,0.0,0.0,Água Verde,Curitiba,PR,80620230,151,4,2,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
3414000.0,0.0,0.0,Seminário,Curitiba,PR,80240021,187,3,4,3,[],[]
296400.0,0.0,0.0,Vila Izabel,Curitiba,PR,80620010,37,1,1,0,['Academia'],['Academia']
2272290.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,150,3,2,3,['Academia'],"['Academia', 'Salão de festas']"
329445.0,0.0,0.0,Água Verde,Curitiba,PR,80620150,33,1,1,1,"['Mobiliado', 'Churrasqueira']",['Elevador']
1990000.0,700.0,0.0,Água Verde,Curitiba,PR,80620240,189,4,4,3,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
330177.0,0.0,0.0,Água Verde,Curitiba,PR,80620150,30,1,1,1,[],[]
3134694.0,0.0,0.0,Água Verde,Curitiba,PR,80620120,227,4,3,3,['Academia'],"['Academia', 'Salão de festas']"
790000.0,530.0,1320.0,Centro,Curitiba,PR,80250030,95,2,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Condomínio fechado']"
3221266.0,0.0,0.0,Água Verde,Curitiba,PR,80620120,227,4,3,4,['Academia'],"['Academia', 'Salão de festas']"
1291215.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,116,3,2,2,['Academia'],"['Academia', 'Salão de festas']"
2151091.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,274,3,3,2,['Piscina'],['Piscina']
382500.0,0.0,0.0,Água Verde,Curitiba,PR,80620150,31,1,1,1,"['Mobiliado', 'Área de serviço']",[]
1977092.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,155,3,4,3,['Varanda'],[]
335900.0,0.0,0.0,Água Verde,Curitiba,PR,80610030,38,1,1,0,"['Churrasqueira', 'Área de serviço']",['Elevador']
1977092.0,0.0,0.0,Água Verde,Curitiba,PR,80620000,155,3,3,3,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador']"
1890000.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,157,3,4,3,[],[]
670000.0,0.0,0.0,Água Verde,Curitiba,PR,80240110,119,3,3,1,['Área de serviço'],['Elevador']
2229120.0,0.0,0.0,Água Verde,Curitiba,PR,80240130,153,3,5,3,['Varanda'],[]
3800000.0,0.0,0.0,Água Verde,Curitiba,PR,80240030,271,4,5,4,['Piscina'],"['Piscina', 'Segurança 24h']"
269900.0,0.0,0.0,Água Verde,Curitiba,PR,80620280,32,1,1,0,['Academia'],['Academia']
234000.0,460.0,0.0,Água Verde,Curitiba,PR,80610020,42,2,1,1,[],[]
